Ticker,Name,Market,Panel,Sector,Sub-Sector,Comment,Name(EN),Company Code(12),Ticker(4),Ticker(5),Ticker(12),Sector Code,Sub-Sector Code,Panel Code
ولتجار,واسپاری تجار ایرانیان,فرابورس,بازار دوم فرابورس,سایر واسطه گریهای مالی,لیزینگ مالی,-,Iranian Inv Co,IRO3GSIP0003,GSIP,GSIP1,IRO3GSIP0001,58,5891,3
ولشرق,لیزینگ ایران و شرق,فرابورس,بازار اول فرابورس,سایر واسطه گریهای مالی,لیزینگ مالی,-,Iran & Shargh Lsg.,IRO3ISLZ0004,ISLZ,ISLZ1,IRO3ISLZ0001,58,5891,1
ومپنا,مدیریت نیروگاهی ایرانیان مپنا,فرابورس,بازار دوم فرابورس,عرضه برق، گاز، بخاروآب گرم,تولید انتقال و توزیع نیروی برق,-,Mapna Group,IRO3MPGZ0008,MPGZ,MPGZ1,IRO3MPGZ0001,40,4010,3
ومعلم,بیمه معلم,فرابورس,بازار دوم فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,بیمه غیرزندگی,-,Moallem Insurance,IRO3MOIZ0007,MOIZ,MOIZ1,IRO3MOIZ0001,66,6603,3
وملل,اعتباری ملل,فرابورس,بازار دوم فرابورس,بانکها و موسسات اعتباری,سایر واسطه های پولی,-,Melal Credit Inst.,IRO3ASKZ0003,ASKZ,ASKZ1,IRO3ASKZ0001,57,5719,3
وهامون,سرمایه گذاری هامون صبا,فرابورس,بازار اول فرابورس,سرمایه گذاریها,سایر واسطه های مالی,-,Hamoon Saba Inv.,IRO3HAIZ0000,HAIZ,HAIZ1,IRO3HAIZ0001,56,5699,1
وهور,گروه س.انرژی امید تابان هور,فرابورس,بازار دوم فرابورس,عرضه برق، گاز، بخاروآب گرم,تولید انتقال و توزیع نیروی برق,-,Omid Taban Hoor,IRO3HORZ0003,HORZ,HORZ1,IRO3HORZ0001,40,4010,3
کورز,ورزیران,پایه زرد,بازار پایه زرد فرابورس,سایر محصولات کانی غیرفلزی,تولید سایر محصولات معدنی غیرفلزی, لغو پذیرش شده,Varziran,IRO7VARP0009,VARP,VARP1,IRO7VARP0001,54,5499,7
حیات,بیمه زندگی مفید,پایه زرد,بازار پایه زرد فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,بیمه زندگی,-,Mofid Life INS,IRO7MLFZ0009,MLFZ,MLFZ1,IRO7MLFZ0001,66,6601,7
گشان,توسعه بین المللی پدیده شاندیز,پایه زرد,بازار پایه زرد فرابورس,هتل و رستوران,هتل ها ، اردو و دیگر تدارکات اقامت کوتاه, مشمول ماده 36 قانون احکام دائمی برنامه هاي توسعه کشور,Padideh Shandiz,IRO7PSDP0003,PSDP,PSDP1,IRO7PSDP0001,55,5510,7
وآیند,بانک آینده,پایه نارنجی,بازار سوم فرابورس,بانکها و موسسات اعتباری,سایر واسطه های پولی, قانون احکام دائمی برنامه های توسعه کشور,S*Ayandeh Bank,IRO7AYNP0000,AYNP,AYNP1,IRO7AYNP0001,57,5719,7
بتیس,بیمه زندگی ایساتیس,پایه زرد,بازار پایه زرد فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,بیمه زندگی, مشمول ماده 36 قانون احکام دائمی برنامه هاي توسعه کشور,Isatis Life INS,IRO7BTSP0001,BTSP,BTSP1,IRO7BTSP0001,66,6601,7
ولاعتماد,واسپاری عصراعتماد,پایه زرد,بازار پایه زرد فرابورس,سایر واسطه گریهای مالی,لیزینگ مالی,-,Etemad Leasing,IRO7VAEP0004,VAEP,VAEP1,IRO7VAEP0001,58,5891,7
فن آوا,گروه فن آوا,پایه زرد,بازار پایه زرد فرابورس,رایانه و فعالیت های وابسته به آن,سایر فعالیت های رایانه ای, قانون احکام دائمی برنامه های توسعه کشور,FanAva Co.,IRO7FANP0003,FANP,FANP1,IRO7FANP0001,72,7200,7
شکبیر,پتروشیمی امیرکبیر,پایه زرد,بازار پایه زرد فرابورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود, قانون احکام دائمی برنامه های توسعه کشور,Amir Kabir Co.,IRO7PKBP0003,PKBP,PKBP1,IRO7PKBP0001,44,4411,7
وسرمد,بیمه سرمد,پایه زرد,بازار پایه زرد فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,فعالیتهای مالی و اجرائی, قانون احکام دائمی برنامه های توسعه کشور,Sarmad Insurance,IRO7SRMP0000,SRMP,SRMP1,IRO7SRMP0001,66,6611,7
کازرو,پتروشیمی کازرون,پایه زرد,بازار پایه زرد فرابورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود, قانون احکام دائمی برنامه های توسعه کشور,Kazeroon Petro.,IRO7PKZP0005,PKZP,PKZP1,IRO7PKZP0001,44,4411,7
ممسنی,پتروشیمی ممسنی,پایه زرد,بازار پایه زرد فرابورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود, قانون احکام دائمی برنامه های توسعه کشور,Mamasani Petro.,IRO7PMMP0008,PMMP,PMMP1,IRO7PMMP0001,44,4411,7
وشمال,س. چشم انداز توسعه شمال,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, مشمول ماده 36 قانون احکام دائمی برنامه هاي توسعه کشور,Shomal Invest.,IRO7SHOP0000,SHOP,SHOP1,IRO7SHOP0001,56,5699,7
زنجان,صنایع کشاورزی وکود زنجان,پایه نارنجی,بازار پایه نارنجی فرابورس,محصولات شیمیایی,تولید کود و ترکیبات نیتروژن, قانون احکام دائمی برنامه های توسعه کشور,Zanjan Co.,IRO7ZNJP0000,ZNJP,ZNJP1,IRO7ZNJP0001,44,4412,7
غمارگ,مارگارین,پایه زرد,بازار پایه زرد فرابورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید روغن های حیوانی و نباتی, لغو پذیرش شده,Margarin,IRO7MRGN0006,MRGN,MRGN1,IRO7MRGN0001,42,4214,7
وبرق,س.کارکنان صنعت برق زنجان وقزوی,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, قانون احکام دائمی برنامه های توسعه کشور,S.Electric.IND,IRO7SEIP0001,SEIP,SEIP1,IRO7SEIP0001,56,5699,7
وسنا,سرمایه گذاری نیروگاهی ایران,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, قانون احکام دائمی برنامه های توسعه کشور,Iran Sana Co,IRO7SNAP0008,SNAP,SNAP1,IRO7SNAP0001,56,5699,7
باران,بیمه زندگی باران,پایه زرد,بازار پایه زرد فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,بیمه زندگی, قانون احکام دائمی برنامه های توسعه کشور,Baran Life INS,IRO7BLIP0001,BLIP,BLIP1,IRO7BLIP0001,66,6601,7
وارس,سرمایه گذاری ارس صبا,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, قانون احکام دائمی برنامه های توسعه کشور,Aras Invest.,IRO7ARSP0004,ARSP,ARSP1,IRO7ARSP0001,56,5699,7
استقلال,فرهنگی ورزشی استقلال ایران,پایه نارنجی,بازار پایه نارنجی فرابورس,فعالیتهای فرهنگی و ورزشی,فعالیت های باشگاه های ورزشی, قانون احکام دائمی برنامه های توسعه کشور,Esteghlal,IRO7ESLP0006,ESLP,ESLP1,IRO7ESLP0001,93,9312,7
پرسپولیس,فرهنگی ورزشی پرسپولیس,پایه زرد,بازار پایه زرد فرابورس,فعالیتهای فرهنگی و ورزشی,فعالیت های باشگاه های ورزشی, قانون احکام دائمی برنامه های توسعه کشور,Persepolis,IRO7PSPP0009,PSPP,PSPP1,IRO7PSPP0001,93,9312,7
رتکو,کنترل  خوردگی  تکین  کوی,پایه زرد,بازار پایه زرد فرابورس,خدمات فنی و مهندسی,آزمایش و تحلیل فنی, لغو پذیرش شده,Techinco,IRO7TKIN0004,TKIN,TKIN1,IRO7TKIN0001,74,7422,7
وآتوس,گروه سرمایه گذاری توسکا,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, قانون احکام دائمی برنامه های توسعه کشور,Arian Toska,IRO7ATSP0002,ATSP,ATSP1,IRO7ATSP0001,56,5699,7
نیرو,نیرو سرمایه,پایه زرد,بازار پایه زرد فرابورس,ماشین آلات و دستگاه های برقی,تولید موتورها، مولدها و مبدلهای الکتریکی, قانون احکام دائمی برنامه های توسعه کشور,Niro Sarmayeh.,IRO7NIRP0001,NIRP,NIRP1,IRO7NIRP0001,31,3110,7
سنوین,سرمایه گذاری اقتصاد نوین,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, مشمول ماده 36 قانون احکام دائمی برنامه هاي توسعه کشور,Eghtesad Novin,IRO7IENP0006,IENP,IENP1,IRO7IENP0001,56,5699,7
ولیز,لیزینگ ایران,پایه زرد,بازار پایه زرد فرابورس,سایر واسطه گریهای مالی,لیزینگ مالی, لغو پذیرش شده,Leasing Iran,IRO7LZIN0005,LZIN,LZIN1,IRO7LZIN0001,58,5891,7
آینده,بازرگانی آینده سازان بهشت پارس,پایه زرد,بازار پایه زرد فرابورس,زراعت و خدمات وابسته,پرورش محصولات و باغبانی, قانون احکام دائمی برنامه های توسعه کشور,Behesht Pars Co,IRO7BHEP0001,BHEP,BHEP1,IRO7BHEP0001,01,111,7
بزندگی,بیمه زندگی آگاه,پایه زرد,بازار پایه زرد فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,بیمه زندگی,-,Agah LifeINS,IRO7AGLZ0002,AGLZ,AGLZ1,IRO7AGLZ0001,66,6601,7
ودانا,سرمایه گذاری دانایان,پایه نارنجی,بازار پایه نارنجی فرابورس,سرمایه گذاریها,سایر واسطه های مالی, قانون احکام دائمی برنامه های توسعه کشور,Danayan Co,IRO7DANP0005,DANP,DANP1,IRO7DANP0001,56,5699,7
بمیلا,توسعه سرمایه گذاری میلاد پارس,پایه زرد,بازار پایه زرد فرابورس,تجارت عمده فروشی به جز وسایل نقلیه موتور,عمده فروشی براساس هزینه و یا قرارداد, قانون احکام دائمی برنامه های توسعه کشور,Ahan&Folad Co.,IRO7MILP0008,MILP,MILP1,IRO7MILP0001,46,4610,7
تکنار,مجتمع معادن مس تکنار,پایه زرد,بازار پایه زرد فرابورس,استخراج کانه های فلزی,استخراج کانه فلزی غیرآهن, قانون احکام دائمی برنامه های توسعه کشور,Taknar Copper,IRO7NARP0009,NARP,NARP1,IRO7NARP0001,13,1320,7
تمحرکه,ماشین سازی نیرو محرکه,پایه نارنجی,بازار پایه نارنجی فرابورس,ماشین آلات و تجهیزات,تولید تجهیزات بالابر و جابجایی, لغو پذیرش شده,Niro Mohareke,IRO7NMTP0003,NMTP,NMTP1,IRO7NMTP0001,29,2915,7
داراب,پتروشیمی داراب,پایه نارنجی,بازار پایه نارنجی فرابورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود, قانون احکام دائمی برنامه های توسعه کشور,Darab Petro.,IRO7PDRP0004,PDRP,PDRP1,IRO7PDRP0001,44,4411,7
فسا,پتروشیمی فسا,پایه نارنجی,بازار پایه نارنجی فرابورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود, قانون احکام دائمی برنامه های توسعه کشور,Fasa Petro.,IRO7PFSP0001,PFSP,PFSP1,IRO7PFSP0001,44,4411,7
جهرم,پتروشیمی جهرم,پایه نارنجی,بازار پایه نارنجی فرابورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود, قانون احکام دائمی برنامه های توسعه کشور,Jahrom Petro.,IRO7PJHP0000,PJHP,PJHP1,IRO7PJHP0001,44,4411,7
حرهشا,رهشاد سپاهان (سهامی عام,پایه زرد,بازار پایه زرد فرابورس,حمل ونقل، انبارداری و ارتباطات,سایر حمل و نقلهای زمینی برنامه ریزی شده, لغو پذیرش شده,Rahshad,IRO7RAHP0007,RAHP,RAHP1,IRO7RAHP0001,60,6021,7
فطلوع,طلوع فولاد پارس,پایه زرد,بازار پایه زرد فرابورس,فلزات اساسی,تولید آهن و فولاد پایه,-,Tolou Foolad Pars,IRO7TFPA0007,TFPA,TFPA1,IRO7TFPA0001,27,2710,7
فبستم,صنایع  بسته بندی  مشهد,پایه زرد,بازار پایه زرد فرابورس,ساخت محصولات فلزی,تولید سایر محصولات فلزی ساخته شده, لغو پذیرش شده,Mashad Packing,IRO7FBSP0007,FBSP,FBSP1,IRO7FBSP0001,28,2899,7
وحافظ,بیمه حافظ,پایه زرد,بازار پایه زرد فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,بیمه غیرزندگی, مشمول ماده 36 قانون احکام دائمی برنامه هاي توسعه کشور,Hafez Ins.,IRO7HFZP0002,HFZP,HFZP1,IRO7HFZP0001,66,6603,7
بپردیس,بیمه پردیس,پایه زرد,بازار پایه زرد فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,بیمه غیرزندگی,-,Pardis insurance,IRO7PDSZ0001,PDSZ,PDSZ1,IRO7PDSZ0001,66,6603,7
سخواف,سیمان مجد خواف,پایه زرد,بازار پایه زرد فرابورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ, قانون احکام دائمی برنامه های توسعه کشور,Majd Khaf,IRO7SEKP0007,SEKP,SEKP1,IRO7SEKP0001,53,5394,7
وثخوز,سرمایه گذاری و توسعه خوزستان,پایه زرد,بازار پایه زرد فرابورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده, قانون احکام دائمی برنامه های توسعه کشور,Khozestan inves,IRO7CKHP0002,CKHP,CKHP1,IRO7CKHP0001,70,7010,7
آرمان,بیمه آرمان,پایه زرد,بازار پایه زرد فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,فعالیتهای مالی و اجرائی, قانون احکام دائمی برنامه های توسعه کشور,Arman Insurance,IRO7ARMP0000,ARMP,ARMP1,IRO7ARMP0001,66,6611,7
ولقمان,گروه سرمایه گذاری لقمان,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, مشمول ماده 36 قانون احکام دائمی برنامه هاي توسعه کشور,Loghman Investment,IRO7LOIP0006,LOIP,LOIP1,IRO7LOIP0001,56,5699,7
خعمرا,توسعه و عمران شهرستان نائین,پایه زرد,بازار پایه زرد فرابورس,خودرو و ساخت قطعات,قطعات یدکی و جانبی وسایل نقلیه موتوری, قانون احکام دائمی برنامه های توسعه کشور,Touse Omran Naeen,IRO7TONP0001,TONP,TONP1,IRO7TONP0001,34,3430,7
تاتمس,کارخانجات صنعتی وتولیدی اتمسفر,پایه زرد,بازار پایه زرد فرابورس,ماشین آلات و تجهیزات,تولید اجاق، کوره و مشعل کوره, لغو پذیرش شده,Atmosphere,IRO7ATMP0008,ATMP,ATMP1,IRO7ATMP0001,29,2914,7
خبنیان,بنیان دیزل,پایه زرد,بازار پایه زرد فرابورس,خودرو و ساخت قطعات,قطعات یدکی و جانبی وسایل نقلیه موتوری, لغو پذیرش شده,Bonyan Diesel,IRO7BDZP0000,BDZP,BDZP1,IRO7BDZP0001,34,3430,7
دشیری,شیرین دارو,پایه زرد,بازار پایه زرد فرابورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی, لغو پذیرش شده,Shirin Daru,IRO7DSHP0003,DSHP,DSHP1,IRO7DSHP0001,43,4323,7
فلات,گروه صنایع معادن فلات ایرانیان,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, قانون احکام دائمی برنامه های توسعه کشور,Iranian Falat,IRO7FLTP0004,FLTP,FLTP1,IRO7FLTP0001,56,5699,7
بازرگام,پست پیشگامان,پایه زرد,بازار پایه زرد فرابورس,اطلاعات و ارتباطات,خدمات ارزش افزوده, قانون احکام دائمی برنامه های توسعه کشور,Post Pishgaman,IRO7BZGP0007,BZGP,BZGP1,IRO7BZGP0001,73,7310,7
وپسا,گروه س. پتروشیمی س.خلیج فارس,پایه زرد,بازار پایه زرد فرابورس,پیمانکاری صنعتی,سایر فعالیت های پیمانکاری, مشمول ماده 36 قانون احکام دائمی برنامه هاي توسعه کشور,Persian Gulf Inv.,IRO7PGIP0002,PGIP,PGIP1,IRO7PGIP0001,45,4599,7
بتک,کارخانجات کابل سازی  تک,پایه نارنجی,بازار پایه نارنجی فرابورس,ماشین آلات و دستگاه های برقی,تولید سیم و کابل عایق, لغو پذیرش شده,Tak Cable,IRO7KTAP0000,KTAP,KTAP1,IRO7KTAP0001,31,3130,7
سفارود,کارخانه فارسیت درود,پایه نارنجی,بازار پایه نارنجی فرابورس,سایر محصولات کانی غیرفلزی,تولید محصولات بتنی، سیمانی و گچ, لغو پذیرش شده,Farsit Drood,IRO7SFAP0008,SFAP,SFAP1,IRO7SFAP0001,54,5495,7
فکمند,گسترش قطعه سازی کمند,پایه زرد,بازار پایه زرد فرابورس,ساخت محصولات فلزی,تولید سایر محصولات فلزی ساخته شده,-,Kamand Parts Mfg.,IRO7KPMP0000,KPMP,KPMP1,IRO7KPMP0001,28,2899,7
تفیرو,مهندسی فیروزا,پایه نارنجی,بازار پایه نارنجی فرابورس,ماشین آلات و تجهیزات,تولید تجهیزات بالابر و جابجایی, لغو پذیرش شده,Firooza Co.,IRO7FROP0003,FROP,FROP1,IRO7FROP0001,29,2915,7
رفاه,فروشگاه های زنجیره ای رفاه,پایه نارنجی,بازار پایه نارنجی فرابورس,خرده فروشی،باستثنای وسایل نقلیه موتوری,خرده فروشی انواع موادغذایی،نوشیدنی وغیره, مشمول ماده 36 قانون احکام دائمی برنامه هاي توسعه کشور,Refah Chain St.,IRO7REFP0005,REFP,REFP1,IRO7REFP0001,47,4711,7
غشوکو,شوکو پارس,پایه زرد,بازار پایه زرد فرابورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید کاکائو، شکلات و شیرینی جات, لغو پذیرش شده,Shoko pars Co.,IRO7SPRP0007,SPRP,SPRP1,IRO7SPRP0001,42,4243,7
سکارون,سیمان کارون,پایه زرد,بازار پایه زرد فرابورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ, لغو پذیرش شده,Karoon Cement,IRO7KACP0009,KACP,KACP1,IRO7KACP0001,53,5394,7
نتوس,پشم  بافی  توس,پایه زرد,بازار پایه زرد فرابورس,منسوجات,آماده سازی و ریسندگی نخ، پارچه بافی, لغو پذیرش شده,Tous Woolen,IRO7PTOP0009,PTOP,PTOP1,IRO7PTOP0001,17,1711,7
شمواد,تولید مواداولیه الیاف مصنوعی,پایه زرد,بازار پایه زرد فرابورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود, لغو پذیرش شده,Man-madeFibres MFR,IRO7MFMP0000,MFMP,MFMP1,IRO7MFMP0001,44,4411,7
وسدید,گروه صنعتی سدید,پایه زرد,بازار پایه زرد فرابورس,فلزات اساسی,استخراج سایر فلزات اساسی, لغو پذیرش شده,Sadid Group,IRO7SDIP0002,SDIP,SDIP1,IRO7SDIP0001,27,2799,7
شپلی,پلی اکریل ایران,پایه زرد,بازار پایه زرد فرابورس,محصولات شیمیایی,تولید نخ های مصنوعی, لغو پذیرش شده,S*Polyacryl Iran,IRO7POIP0002,POIP,POIP1,IRO7POIP0001,44,4430,7
ولراز,لیزینگ رازی,پایه زرد,بازار پایه زرد فرابورس,سایر واسطه گریهای مالی,لیزینگ مالی, قانون احکام دائمی برنامه های توسعه کشور,Razi Leasing Co,IRO7RAZP0005,RAZP,RAZP1,IRO7RAZP0001,58,5891,7
ورازی,بیمه رازی,پایه زرد,بازار پایه زرد فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,بیمه غیرزندگی, قانون احکام دائمی برنامه های توسعه کشور,Razi Insurance,IRO7RZIP0007,RZIP,RZIP1,IRO7RZIP0001,66,6603,7
ثزاگرس,سرمایه گذاری توسعه عمران زاگرس,پایه زرد,بازار پایه زرد فرابورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده, قانون احکام دائمی برنامه های توسعه کشور,Omran Bakhtiari,IRO7CZGP0006,CZGP,CZGP1,IRO7CZGP0001,70,7010,7
ثعتما,س. ساختمانی اعتماد گستر,پایه زرد,بازار پایه زرد فرابورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده, قانون احکام دائمی برنامه های توسعه کشور,Etemad Gostar,IRO7ETMP0004,ETMP,ETMP1,IRO7ETMP0001,70,7010,7
ویسا,سرمایه گذاری ایساتیس پویا,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, مشمول ماده 36 قانون احکام دائمی برنامه هاي توسعه کشور,Isatis Pooya,IRO7ISTP0004,ISTP,ISTP1,IRO7ISTP0001,56,5699,7
ثنظام,س. ساختمانی نظام مهندسی ایران,پایه زرد,بازار پایه زرد فرابورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده, قانون احکام دائمی برنامه های توسعه کشور,Eng. Council,IRO7NZMP0005,NZMP,NZMP1,IRO7NZMP0001,70,7010,7
وسین,بیمه سینا,پایه زرد,بازار پایه زرد فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,بیمه غیرزندگی, قانون احکام دائمی برنامه های توسعه کشور,Sina Insurance,IRO7VSNP0003,VSNP,VSNP1,IRO7VSNP0001,66,6603,7
شستان,پتروشیمی شهید رئیسی گلستان,پایه زرد,بازار پایه زرد فرابورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود, قانون احکام دائمی برنامه های توسعه کشور,Golestan Petro.,IRO7STNP0007,STNP,STNP1,IRO7STNP0001,44,4411,7
وتوسکا,سرمایه گذاری توسعه توکا,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی,-,Touka Development,IRO7TDIP0001,TDIP,TDIP1,IRO7TDIP0001,56,5699,7
دحاوی,الحاوی,پایه زرد,بازار پایه زرد فرابورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی, قانون احکام دائمی برنامه های توسعه کشور,Alhavi Co,IRO7DHVP0008,DHVP,DHVP1,IRO7DHVP0001,43,4323,7
ثجوان,تامین مسکن جوانان,پایه زرد,بازار پایه زرد فرابورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده, قانون احکام دائمی برنامه های توسعه کشور,Tamin Javanan,IRO7SJVP0009,SJVP,SJVP1,IRO7SJVP0001,70,7010,7
کصدف,کاشی صدف سرام استقلال آباده,پایه زرد,بازار پایه زرد فرابورس,کاشی و سرامیک,تولید گل و سرامیک ساختمانی, قانون احکام دائمی برنامه های توسعه کشور,Kashi Sadaf Co.,IRO7KSDP0008,KSDP,KSDP1,IRO7KSDP0001,49,4993,7
کمینا,شیشه سازی مینا,پایه زرد,بازار پایه زرد فرابورس,سایر محصولات کانی غیرفلزی,تولید شیشه, قانون احکام دائمی برنامه های توسعه کشور,Mina Glass,IRO7MIGP0005,MIGP,MIGP1,IRO7MIGP0001,54,5410,7
کباده,تولید خاک نسوزاستقلال آباده,پایه زرد,بازار پایه زرد فرابورس,سایر محصولات کانی غیرفلزی,تولید محصولات سرامیکی نسوز, قانون احکام دائمی برنامه های توسعه کشور,Abadeh fireclay,IRO7KBDP0007,KBDP,KBDP1,IRO7KBDP0001,54,5492,7
شساخت,مهندسی و ساختمان صنایع نفت,پایه زرد,بازار پایه زرد فرابورس,استخراج نفت گاز و خدمات جنبی جز اکتشاف,خدمات جنبی استخراج نفت گاز جز اکتشاف, قانون احکام دائمی برنامه های توسعه کشور,Oil Engr. Constr,IRO7OECP0001,OECP,OECP1,IRO7OECP0001,11,1120,7
وآفر,سرمایه گذاری ارزش آفرینان,پایه نارنجی,بازار پایه نارنجی فرابورس,سرمایه گذاریها,سایر واسطه های مالی, قانون احکام دائمی برنامه های توسعه کشور,Arzesh Afarinan,IRO7AFRP0009,AFRP,AFRP1,IRO7AFRP0001,56,5699,7
کفرآور,فرآورده های سیمان شرق,پایه زرد,بازار پایه زرد فرابورس,سایر محصولات کانی غیرفلزی,تولید محصولات بتنی، سیمانی و گچ, قانون احکام دائمی برنامه های توسعه کشور,Siman Shargh PR,IRO7KFRP0007,KFRP,KFRP1,IRO7KFRP0001,54,5495,7
واحصا,احیاء صنایع خراسان,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, قانون احکام دائمی برنامه های توسعه کشور,Ehya Sanaye Co.,IRO7VHSP0001,VHSP,VHSP1,IRO7VHSP0001,56,5699,7
واحیا,م .صنایع و معادن احیاء سپاهان,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, قانون احکام دائمی برنامه های توسعه کشور,Ehya Sepahan Co,IRO7VHYP0003,VHYP,VHYP1,IRO7VHYP0001,56,5699,7
سفاسی,شرکت فارسیت اهواز,پایه زرد,بازار پایه زرد فرابورس,سایر محصولات کانی غیرفلزی,تولید محصولات بتنی، سیمانی و گچ, لغو پذیرش شده,Ahvaz Farsit,IRO7SFSP0008,SFSP,SFSP1,IRO7SFSP0001,54,5495,7
وملت,سرمایه گذاری ملت,پایه قرمز,بازار پایه قرمز فرابورس,سرمایه گذاریها,سایر واسطه های مالی, لغو پذیرش شده/عدم اظهارنظر,Melat Investment,IRO7MIVP0006,MIVP,MIVP1,IRO7MIVP0001,56,5699,7
خفناور,مهندسی صنعتی روان فن آور,پایه زرد,بازار پایه زرد فرابورس,خودرو و ساخت قطعات,قطعات یدکی و جانبی وسایل نقلیه موتوری, لغو پذیرش شده,Ravan Fan Avar,IRO7RFNZ0002,RFNZ,RFNZ1,IRO7RFNZ0001,34,3430,7
حشکوه,دلیجان طلایی شکوه پارس,پایه زرد,بازار پایه زرد فرابورس,حمل ونقل، انبارداری و ارتباطات,حمل و نقل از طریق خطوط راه آهن,-,Delijan Pars,IRO7DLIP0009,DLIP,DLIP1,IRO7DLIP0001,60,6010,7
بهیر,بین المللی س. ت. تجارت هیرمند,پایه نارنجی,بازار پایه نارنجی فرابورس,سرمایه گذاریها,سایر واسطه های مالی,-,Hirmand Investment,IRO7HIRP0009,HIRP,HIRP1,IRO7HIRP0001,56,5699,7
خپارس,پارس خودرو,پایه زرد,بازار پایه زرد فرابورس,خودرو و ساخت قطعات,تولید وسایل نقلیه موتوری, لغو پذیرش شده,Pars Khodro,IRO7PKOD0002,PKOD,PKOD1,IRO7PKOD0001,34,3410,7
تشتاد,صنایع تولیدی اشتاد ایران,پایه زرد,بازار پایه زرد فرابورس,خودرو و ساخت قطعات,قطعات یدکی و جانبی وسایل نقلیه موتوری, لغو پذیرش شده,Ashtad Iran,IRO7ESHP0002,ESHP,ESHP1,IRO7ESHP0001,34,3430,7
گکیش,توریستی ورفاهی آبادگران کیش,پایه زرد,بازار پایه زرد فرابورس,هتل و رستوران,هتل ها ، اردو و دیگر تدارکات اقامت کوتاه, قانون احکام دائمی برنامه های توسعه کشور,Abadgaran Kish,IRO7TRKP0001,TRKP,TRKP1,IRO7TRKP0001,55,5510,7
وفتخار,سرمایه گذاری افتخارسهام,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, مشمول ماده 36 قانون احکام دائمی برنامه هاي توسعه کشور,Eftekhar Saham INV,IRO7EFSP0004,EFSP,EFSP1,IRO7EFSP0001,56,5699,7
جوین,کشت و صنعت جوین,پایه زرد,بازار پایه زرد فرابورس,زراعت و خدمات وابسته,کشاورزی، دامپروری و خدمات وابسته, قانون احکام دائمی برنامه های توسعه کشور,Jovain Agri.&Ind,IRO7JAIP0006,JAIP,JAIP1,IRO7JAIP0001,01,121,7
