Ticker,Name,Market,Panel,Sector,Sub-Sector,Comment,Name(EN),Company Code(12),Ticker(4),Ticker(5),Ticker(12),Sector Code,Sub-Sector Code,Panel Code
دالبر,البرزدارو,بورس,بازار اول (تابلوی فرعی) بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Alborz Darou,IRO1DALZ0001,DALZ,DALZ1,IRO1DALZ0001,43,4323,3
دامین,داروسازی  امین,بورس,بازار اول (تابلوی فرعی) بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Amin Pharm.,IRO1AMIN0009,AMIN,AMIN1,IRO1AMIN0001,43,4323,3
دانا,بیمه دانا,بورس,بازار اول (تابلوی فرعی) بورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,بیمه غیرزندگی,-,Dana Insurance,IRO1BDAN0007,BDAN,BDAN1,IRO1BDAN0001,66,6603,3
دپارس,پارس  دارو,بورس,بازار اول (تابلوی فرعی) بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Pars Darou,IRO1PDRO0001,PDRO,PDRO1,IRO1PDRO0001,43,4323,3
دتماد,تولیدمواداولیه داروپخش,بورس,بازار اول (تابلوی فرعی) بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Daroupakhash I.,IRO1TMVD0003,TMVD,TMVD1,IRO1TMVD0001,43,4323,3
دجابر,داروسازی  جابرابن حیان,بورس,بازار دوم بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Jaber Hayan P.,IRO1DJBR0004,DJBR,DJBR1,IRO1DJBR0001,43,4323,3
ددام,داروسازی زاگرس فارمد پارس,بورس,بازار دوم بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Damloran Pharm.,IRO1DAML0006,DAML,DAML1,IRO1DAML0001,43,4323,1
درازک,دارویی  رازک,بورس,بازار اول (تابلوی فرعی) بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Razak Lab.,IRO1DRZK0003,DRZK,DRZK1,IRO1DRZK0001,43,4323,3
دروز,داروسازی  روزدارو,بورس,بازار دوم بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Rouz Darou P.,IRO1ROZD0009,ROZD,ROZD1,IRO1ROZD0001,43,4323,1
دزهراوی,داروسازی زهراوی,بورس,بازار دوم بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Zahravi Phar.,IRO1DZAH0007,DZAH,DZAH1,IRO1DZAH0001,43,4323,1
دسبحا,گروه دارویی سبحان,بورس,بازار دوم بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Sobhan Pharm.,IRO1DSOB0006,DSOB,DSOB1,IRO1DSOB0001,43,4323,3
دسبحان,سبحان دارو,بورس,بازار دوم بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Sobhan Pharm,IRO1DSBH0005,DSBH,DSBH1,IRO1DSBH0001,43,4323,1
دسینا,داروسازی  سینا,بورس,بازار اول (تابلوی فرعی) بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Sina Darou Lab.,IRO1DSIN0000,DSIN,DSIN1,IRO1DSIN0001,43,4323,3
دشیمی,شیمی  داروئی  داروپخش,بورس,بازار دوم بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Daroupakhsh,IRO1DDPK0001,DDPK,DDPK1,IRO1DDPK0001,43,4323,1
دعبید,لابراتوارداروسازی  دکترعبیدی,بورس,بازار دوم بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Dr. Abidi Lab.,IRO1ABDI0004,ABDI,ABDI1,IRO1ABDI0001,43,4323,1
دفارا,داروسازی  فارابی,بورس,بازار اول (تابلوی اصلی) بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Farabi Pharm.,IRO1DFRB0008,DFRB,DFRB1,IRO1DFRB0001,43,4323,1
دفرا,فرآورده های  تزریقی  ایران,بورس,بازار دوم بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Iran Parenteral,IRO1FTIR0003,FTIR,FTIR1,IRO1FTIR0001,43,4323,1
دکوثر,داروسازی  کوثر,بورس,بازار دوم بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Kowsar Pharm.,IRO1DKSR0002,DKSR,DKSR1,IRO1DKSR0001,43,4323,3
دکیمی,کیمیدارو,بورس,بازار دوم بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Chimidarou,IRO1KIMI0004,KIMI,KIMI1,IRO1KIMI0001,43,4323,1
دلر,داروسازی  اکسیر,بورس,بازار اول (تابلوی فرعی) بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Exir Pharm.,IRO1EXIR0008,EXIR,EXIR1,IRO1EXIR0001,43,4323,3
دلقما,دارویی  لقمان,بورس,بازار دوم بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Loghman Pharm.,IRO1DLGM0000,DLGM,DLGM1,IRO1DLGM0001,43,4323,1
دیران,ایران دارو,بورس,بازار دوم بورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی,-,Iran Darou,IRO1IRDR0007,IRDR,IRDR1,IRO1IRDR0001,43,4323,3
ذوب,ذوب آهن اصفهان,بورس,بازار دوم بورس,فلزات اساسی,تولید آهن و فولاد پایه,-,Esfahan Steel Co.,IRO1ZOBI0002,ZOBI,ZOBI1,IRO1ZOBI0001,27,2710,3
رانفور,خدمات انفورماتیک,بورس,بازار دوم بورس,رایانه و فعالیت های وابسته به آن,مشاوره و تهیه نرم افزار,-,Inf. Services,IRO1INFO0002,INFO,INFO1,IRO1INFO0001,72,7220,1
رتاپ,تجارت الکترونیک پارسیان,بورس,بازار دوم بورس,رایانه و فعالیت های وابسته به آن,مشاوره و تهیه نرم افزار,-,Parsian Ecommerc,IRO1EPRS0006,EPRS,EPRS1,IRO1EPRS0001,72,7220,1
رکیش,کارت اعتباری ایران کیش,بورس,بازار دوم بورس,رایانه و فعالیت های وابسته به آن,مشاوره و تهیه نرم افزار,-,Etebari Iran Co,IRO1RKSH0008,RKSH,RKSH1,IRO1RKSH0001,72,7220,1
رمپنا,گروه مپنا (سهامی عام),بورس,بازار دوم بورس,خدمات فنی و مهندسی,فعالیتهای ساختمانی و مشاوره فنی مرتبط,-,MAPNA,IRO1MAPN0000,MAPN,MAPN1,IRO1MAPN0001,74,7421,1
زپارس,ملی کشت و صنعت و دامپروری پارس,بورس,بازار دوم بورس,زراعت و خدمات وابسته,کشاورزی، دامپروری و خدمات وابسته,-,Pars Agro.,IRO1ZPRS0001,ZPRS,ZPRS1,IRO1ZPRS0001,01,121,1
زکوثر,سرمایه گذاری کشاورزی کوثر,بورس,بازار اول (تابلوی اصلی) بورس,زراعت و خدمات وابسته,پرورش حیوانات,-,Kowsar Agri. Inv.,IRO1KOSR0009,KOSR,KOSR1,IRO1KOSR0001,01,122,1
زمگسا,کشاورزی  ودامپروی  مگسال,بورس,بازار دوم بورس,زراعت و خدمات وابسته,کشاورزی، دامپروری و خدمات وابسته,-,Magsal Agri.,IRO1MAGS0006,MAGS,MAGS1,IRO1MAGS0001,01,121,1
سآبیک,سیمان آبیک,بورس,بازار اول (تابلوی اصلی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Abiak Cement,IRO1ABIK0005,ABIK,ABIK1,IRO1ABIK0001,53,5394,1
ساراب,سیمان  داراب,بورس,بازار اول (تابلوی فرعی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Darab Cement,IRO1SDAB0002,SDAB,SDAB1,IRO1SDAB0001,53,5394,3
ساربیل,سیمان  آرتا اردبیل,بورس,بازار دوم بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Ardebil Cement,IRO1SADB0002,SADB,SADB1,IRO1SADB0001,53,5394,1
ساروم,سیمان ارومیه,بورس,بازار اول (تابلوی اصلی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Oroumiyeh Cem.,IRO1SURO0007,SURO,SURO1,IRO1SURO0001,53,5394,1
سبجنو,سیمان  بجنورد,بورس,بازار دوم بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Bojnourd Cement,IRO1SBOJ0000,SBOJ,SBOJ1,IRO1SBOJ0001,53,5394,1
سبهان,سیمان  بهبهان,بورس,بازار اول (تابلوی فرعی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Behbahan Cement,IRO1SBHN0003,SBHN,SBHN1,IRO1SBHN0001,53,5394,3
سپ,پرداخت الکترونیک سامان کیش,بورس,بازار دوم بورس,رایانه و فعالیت های وابسته به آن,مشاوره و تهیه نرم افزار,-,Saman-E-Kish,IRO1SEPK0003,SEPK,SEPK1,IRO1SEPK0001,72,7220,3
سپاها,سیمان سپاهان,بورس,بازار اول (تابلوی اصلی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Sepahan Cement,IRO1SSEP0005,SSEP,SSEP1,IRO1SSEP0001,53,5394,1
سپید,سپید ماکیان,بورس,بازار اول (تابلوی فرعی) بورس,زراعت و خدمات وابسته,پرورش طیور,-,Sepid Makian Co.,IRO1SPID0008,SPID,SPID1,IRO1SPID0001,01,141,3
ستران,سیمان  تهران,بورس,بازار اول (تابلوی اصلی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Tehran Cement,IRO1STEH0004,STEH,STEH1,IRO1STEH0001,53,5394,1
سخاش,سیمان خاش,بورس,بازار اول (تابلوی فرعی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Khash Cement,IRO1SKHS0007,SKHS,SKHS1,IRO1SKHS0001,53,5394,3
سخزر,سیمان  خزر,بورس,بازار اول (تابلوی اصلی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Khazar Cement,IRO1SKAZ0005,SKAZ,SKAZ1,IRO1SKAZ0001,53,5394,1
سخوز,سیمان خوزستان,بورس,بازار اول (تابلوی اصلی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Khoozestan CE.,IRO1KHOC0009,KHOC,KHOC1,IRO1KHOC0001,53,5394,1
سدشت,صنایع سیمان دشتستان,بورس,بازار دوم بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Dashtestan Ce.,IRO1SDST0002,SDST,SDST1,IRO1SDST0001,53,5394,1
سدور,سیمان  دورود,بورس,بازار دوم بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Doroud Cement,IRO1SDOR0008,SDOR,SDOR1,IRO1SDOR0001,53,5394,3
سرود,سیمان شاهرود,بورس,بازار اول (تابلوی اصلی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Shahroud Cement,IRO1SROD0008,SROD,SROD1,IRO1SROD0001,53,5394,1
سشرق,سیمان  شرق,بورس,بازار اول (تابلوی اصلی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Shargh Cement,IRO1SSHR0000,SSHR,SSHR1,IRO1SSHR0001,53,5394,1
سشمال,سیمان  شمال,بورس,بازار اول (تابلوی اصلی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Shomal Cement,IRO1SIMS0004,SIMS,SIMS1,IRO1SIMS0001,53,5394,1
سصفها,سیمان اصفهان,بورس,بازار اول (تابلوی فرعی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Isfahan Cement,IRO1SEFH0000,SEFH,SEFH1,IRO1SEFH0001,53,5394,3
سصوفی,سیمان  صوفیان,بورس,بازار اول (تابلوی اصلی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Soufian Cement,IRO1SSOF0005,SSOF,SSOF1,IRO1SSOF0001,53,5394,1
سغرب,سیمان غرب,بورس,بازار اول (تابلوی اصلی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Gharb Cement.,IRO1SGRB0000,SGRB,SGRB1,IRO1SGRB0001,53,5394,1
سفار,سیمان فارس,بورس,بازار دوم بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Fars Cement,IRO1SFRS0002,SFRS,SFRS1,IRO1SFRS0001,53,5394,1
سفارس,سیمان فارس وخوزستان,بورس,بازار اول (تابلوی اصلی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,S*F. & Kh. Cement,IRO1SFKZ0000,SFKZ,SFKZ1,IRO1SFKZ0001,53,5394,1
سفانو,سیمان فارس نو,بورس,بازار اول (تابلوی فرعی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Siman Fars Noe,IRO1SFNO0000,SFNO,SFNO1,IRO1SFNO0001,53,5394,3
سقاین,سیمان  قائن,بورس,بازار دوم بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Qayen Cement,IRO1SGEN0001,SGEN,SGEN1,IRO1SGEN0001,53,5394,1
سکرد,سیمان کردستان,بورس,بازار دوم بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Kordesta Ce. Co.,IRO1SKOR0009,SKOR,SKOR1,IRO1SKOR0001,53,5394,1
سکرما,سیمان  کرمان,بورس,بازار اول (تابلوی فرعی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Kerman Cement,IRO1SKER0001,SKER,SKER1,IRO1SKER0001,53,5394,3
سمازن,سیمان مازندران,بورس,بازار اول (تابلوی اصلی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Mazandaran Cem.,IRO1SMAZ0003,SMAZ,SMAZ1,IRO1SMAZ0001,53,5394,1
سنیر,سیمان  سفیدنی ریز,بورس,بازار اول (تابلوی فرعی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Neiriz Cement,IRO1SSNR0002,SSNR,SSNR1,IRO1SSNR0001,53,5394,3
سهرمز,سیمان هرمزگان,بورس,بازار اول (تابلوی اصلی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Hormozgan Cem.,IRO1SHZG0004,SHZG,SHZG1,IRO1SHZG0001,53,5394,1
سهگمت,سیمان هگمتان,بورس,بازار اول (تابلوی اصلی) بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Hegmatan Cement,IRO1SHGN0008,SHGN,SHGN1,IRO1SHGN0001,53,5394,1
سیتا,سرمایه گذاری سیمان تامین,بورس,بازار دوم بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Tamin Cement,IRO1SITA0007,SITA,SITA1,IRO1SITA0001,53,5394,1
سیدکو,سرمایه گذاری توسعه صنایع سیمان,بورس,بازار دوم بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Cement INV. Co.,IRO1CIDC0001,CIDC,CIDC1,IRO1CIDC0001,53,5394,1
سیستم,همکاران سیستم,بورس,بازار اول (تابلوی اصلی) بورس,رایانه و فعالیت های وابسته به آن,مشاوره و تهیه نرم افزار,-,Hamkaran System Co,IRO1SYSM0004,SYSM,SYSM1,IRO1SYSM0001,72,7220,1
سیسکو,فولاد سیرجان ایرانیان,بورس,بازار دوم بورس,فلزات اساسی,تولید آهن و فولاد پایه,-,Sirjan Iranian Stl,IRO1SSCO0008,SSCO,SSCO1,IRO1SSCO0001,27,2710,1
سیلام,سیمان  ایلام,بورس,بازار دوم بورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ,-,Ilam Cement,IRO1SEIL0001,SEIL,SEIL1,IRO1SEIL0001,53,5394,1
سیمرغ,سیمرغ,بورس,بازار اول (تابلوی اصلی) بورس,زراعت و خدمات وابسته,پرورش حیوانات,-,Seamorgh Co.,IRO1SMRG0007,SMRG,SMRG1,IRO1SMRG0001,01,122,1
شاراک,پتروشیمی شازند,بورس,بازار دوم بورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,Shazand Petr.,IRO1PARK0008,PARK,PARK1,IRO1PARK0001,44,4411,1
شاملا,معدنی  املاح  ایران,بورس,بازار اول (تابلوی اصلی) بورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,Iran Amlah,IRO1AMLH0002,AMLH,AMLH1,IRO1AMLH0001,44,4411,1
شبریز,پالایش نفت تبریز,بورس,بازار اول (تابلوی اصلی) بورس,فراورده های نفتی، کک و سوخت هسته ای,تولید محصولات پالایش شده پتروشیمی,-,Tabriz.Oil.Refine,IRO1PNTB0002,PNTB,PNTB1,IRO1PNTB0001,23,2320,1
شبندر,پالایش نفت بندرعباس,بورس,بازار اول (تابلوی اصلی) بورس,فراورده های نفتی، کک و سوخت هسته ای,ساخت فرآورده های نفتی تصفیه شده,-,B.A Oil Refinie,IRO1PNBA0003,PNBA,PNBA1,IRO1PNBA0001,23,2308,1
شبهرن,نفت  بهران,بورس,بازار اول (تابلوی اصلی) بورس,فراورده های نفتی، کک و سوخت هسته ای,تولید محصولات پالایش شده پتروشیمی,-,Behran Oil,IRO1NBEH0009,NBEH,NBEH1,IRO1NBEH0001,23,2320,1
شپارس,بین  المللی  محصولات  پارس,بورس,بازار دوم بورس,محصولات شیمیایی,تولید شوینده ها، عطر و محصولات آرایشی,-,Pars Int. Mfg.,IRO1BMPS0004,BMPS,BMPS1,IRO1BMPS0001,44,4424,1
شپاکسا,پاکسان,بورس,بازار دوم بورس,محصولات شیمیایی,تولید شوینده ها، عطر و محصولات آرایشی,-,Paxan,IRO1PAKS0007,PAKS,PAKS1,IRO1PAKS0001,44,4424,3
شپدیس,پتروشیمی پردیس,بورس,بازار اول (تابلوی فرعی) بورس,محصولات شیمیایی,تولید کود و ترکیبات نیتروژن,-,Pardis Petr.,IRO1PRDZ0008,PRDZ,PRDZ1,IRO1PRDZ0001,44,4412,3
شپنا,پالایش نفت اصفهان,بورس,بازار اول (تابلوی اصلی) بورس,فراورده های نفتی، کک و سوخت هسته ای,تولید محصولات پالایش شده پتروشیمی,-,S*Isf. Oil Ref.Co.,IRO1PNES0000,PNES,PNES1,IRO1PNES0001,23,2320,1
شتران,پالایش نفت تهران,بورس,بازار اول (تابلوی اصلی) بورس,فراورده های نفتی، کک و سوخت هسته ای,تولید محصولات پالایش شده پتروشیمی,-,Palayesh Tehran,IRO1PTEH0007,PTEH,PTEH1,IRO1PTEH0001,23,2320,1
شخارک,پتروشیمی  خارک,بورس,بازار دوم بورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,Khark Petr.,IRO1PKHA0000,PKHA,PKHA1,IRO1PKHA0001,44,4411,1
شدوص,دوده  صنعتی  پارس,بورس,بازار دوم بورس,محصولات شیمیایی,تولید سایر محصولات شیمیایی,-,Doode Sanati,IRO1DODE0000,DODE,DODE1,IRO1DODE0001,44,4429,1
شراز,پالایش نفت شیراز,بورس,بازار دوم بورس,فراورده های نفتی، کک و سوخت هسته ای,تولید محصولات پالایش شده پتروشیمی,-,Palayesh Naft,IRO1PRZZ0002,PRZZ,PRZZ1,IRO1PRZZ0001,23,2320,1
شسپا,نفت سپاهان,بورس,بازار اول (تابلوی اصلی) بورس,فراورده های نفتی، کک و سوخت هسته ای,تولید محصولات پالایش شده پتروشیمی,-,Spahan Naft,IRO1SEPP0008,SEPP,SEPP1,IRO1SEPP0001,23,2320,1
شستا,سرمایه گذاری تامین اجتماعی,بورس,بازار اول (تابلوی فرعی) بورس,شرکتهای چند رشته ای صنعتی,شرکتهای صنعتی چند رشته ای,-,Social Sec Inv,IRO1TAMN0006,TAMN,TAMN1,IRO1TAMN0001,39,3999,3
شسینا,صنایع شیمیایی سینا,بورس,بازار اول (تابلوی فرعی) بورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,Sina Chem. Ind.,IRO1SHSI0001,SHSI,SHSI1,IRO1SHSI0001,44,4411,3
شغدیر,پتروشیمی غدیر,بورس,بازار دوم بورس,محصولات شیمیایی,تولید پلاستیک اولیه و لاستیک ترکیبی,-,Ghadir Petro Co.,IRO1PGDR0001,PGDR,PGDR1,IRO1PGDR0001,44,4413,3
شفا,سرمایه گذاری شفادارو,بورس,بازار دوم بورس,مواد و محصولات دارویی,تولید سایر محصولات دارویی,-,ShafaDarou Inv.,IRO1SHFA0004,SHFA,SHFA1,IRO1SHFA0001,43,4399,3
شفارس,صنایع  شیمیایی  فارس,بورس,بازار اول (تابلوی اصلی) بورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,Fars Chem. Ind.,IRO1SHFS0004,SHFS,SHFS1,IRO1SHFS0001,44,4411,1
شفن,پتروشیمی فناوران,بورس,بازار اول (تابلوی فرعی) بورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,Fanavaran Petr.,IRO1PFAN0009,PFAN,PFAN1,IRO1PFAN0001,44,4411,3
شکربن,کربن  ایران,بورس,بازار اول (تابلوی اصلی) بورس,محصولات شیمیایی,تولید سایر محصولات شیمیایی,-,Iran Carbon,IRO1CRBN0009,CRBN,CRBN1,IRO1CRBN0001,44,4429,1
شکلر,نیروکلر,بورس,بازار اول (تابلوی اصلی) بورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,NiroCholor,IRO1NKOL0000,NKOL,NKOL1,IRO1NKOL0001,44,4411,1
شگل,گلتاش,بورس,بازار دوم بورس,محصولات شیمیایی,تولید شوینده ها، عطر و محصولات آرایشی,-,Goltash,IRO1GTSH0002,GTSH,GTSH1,IRO1GTSH0001,44,4424,1
شلعاب,لعابیران,بورس,بازار دوم بورس,محصولات شیمیایی,تولید رنگ، بتونه، جوهر,-,Loabiran,IRO1LEAB0008,LEAB,LEAB1,IRO1LEAB0001,44,4422,1
شنفت,نفت  پارس,بورس,بازار اول (تابلوی فرعی) بورس,فراورده های نفتی، کک و سوخت هسته ای,تولید محصولات پالایش شده پتروشیمی,-,Pars Oil,IRO1NPRS0005,NPRS,NPRS1,IRO1NPRS0001,23,2320,3
شهر,گروه مالی شهر,بورس,بازار دوم بورس,سرمایه گذاریها,سایر واسطه های مالی,-,Shahr Financial G.,IRO1GMSH0009,GMSH,GMSH1,IRO1GMSH0001,56,5699,1
شوینده,مدیریت صنعت شوینده ت.ص.بهشهر,بورس,بازار اول (تابلوی فرعی) بورس,محصولات شیمیایی,تولید شوینده ها، عطر و محصولات آرایشی,-,Behshahr Ind.,IRO1SHOY0005,SHOY,SHOY1,IRO1SHOY0001,44,4424,3
شیراز,پتروشیمی شیراز,بورس,بازار دوم بورس,محصولات شیمیایی,تولید کود و ترکیبات نیتروژن,-,Shiraz Petr.,IRO1PSHZ0003,PSHZ,PSHZ1,IRO1PSHZ0001,44,4412,1
شیران,س. صنایع شیمیایی ایران,بورس,بازار اول (تابلوی فرعی) بورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود,-,S*Iran Chem. Ind.,IRO1SSIN0003,SSIN,SSIN1,IRO1SSIN0001,44,4411,3
صبا,گروه مالی صبا تامین,بورس,بازار اول (تابلوی فرعی) بورس,سرمایه گذاریها,سایر واسطه های مالی,-,Saba Tamin Inv.,IRO1STIZ0008,STIZ,STIZ1,IRO1STIZ0001,56,5699,3
غاذر,کشت وصنعت پیاذر,بورس,بازار دوم بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,پرورش و نگهداری میوه جات و سبزیجات,-,Piazar Agro.,IRO1PIAZ0002,PIAZ,PIAZ1,IRO1PIAZ0001,42,4213,3
غالبر,لبنیات کالبر,بورس,بازار دوم بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید لبنیات,-,Kalber Dairy,IRO1KLBR0001,KLBR,KLBR1,IRO1KLBR0001,42,4220,1
غانیزان,فرآورده های دامی ولبنی دالاهو,بورس,بازار دوم بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید لبنیات,-,Dalahoo,IRO1MNZN0003,MNZN,MNZN1,IRO1MNZN0001,42,4220,1
غبشهر,صنعتی  بهشهر,بورس,بازار اول (تابلوی اصلی) بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید روغن های حیوانی و نباتی,-,Behshahr Ind.,IRO1SBEH0004,SBEH,SBEH1,IRO1SBEH0001,42,4214,1
غبهنوش,بهنوش  ایران,بورس,بازار دوم بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید جو و ماءالشعیر,-,Behnoush Iran,IRO1BENN0001,BENN,BENN1,IRO1BENN0001,42,4253,3
غپاک,لبنیات  پاک,بورس,بازار دوم بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید لبنیات,-,Pak Dairy,IRO1LPAK0004,LPAK,LPAK1,IRO1LPAK0001,42,4220,3
غپینو,پارس  مینو,بورس,بازار اول (تابلوی اصلی) بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید کاکائو، شکلات و شیرینی جات,-,Pars Minoo,IRO1MINO0003,MINO,MINO1,IRO1MINO0001,42,4243,1
غچین,کشت  و صنعت  چین  چین,بورس,بازار دوم بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید سایر محصولات غذایی,-,Chin Chin,IRO1CHCH0008,CHCH,CHCH1,IRO1CHCH0001,42,4249,3
غدام,خوراک  دام  پارس,بورس,بازار دوم بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید خوراک آماده دام,-,P. Animal Feed,IRO1KDPS0004,KDPS,KDPS1,IRO1KDPS0001,42,4233,3
غدشت,دشت  مرغاب,بورس,بازار دوم بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,پرورش و نگهداری میوه جات و سبزیجات,-,Dasht Morghab,IRO1DMOR0004,DMOR,DMOR1,IRO1DMOR0001,42,4213,3
غزر,صنعتی زر ماکارون,بورس,بازار اول (تابلوی اصلی) بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید سایر محصولات غذایی,-,Zar Makaron,IRO1ZARM0004,ZARM,ZARM1,IRO1ZARM0001,42,4249,1
غسالم,سالمین,بورس,بازار اول (تابلوی اصلی) بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید نان و محصولات وابسته,-,Salemin Factory,IRO1SLMN0004,SLMN,SLMN1,IRO1SLMN0001,42,4241,1
غشاذر,پگاه آذربایجان غربی,بورس,بازار دوم بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید لبنیات,-,W. Azar. Pegah,IRO1SHPZ0003,SHPZ,SHPZ1,IRO1SHPZ0001,42,4220,1
غشان,شیرپاستوریزه پگاه خراسان,بورس,بازار دوم بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید لبنیات,-,Kh. Pegah Dairy,IRO1SPKH0000,SPKH,SPKH1,IRO1SPKH0001,42,4220,1
غشصفا,شیرپاستوریزه پگاه اصفهان,بورس,بازار اول (تابلوی فرعی) بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید لبنیات,-,I. Pegah Dairy,IRO1SPPE0008,SPPE,SPPE1,IRO1SPPE0001,42,4220,3
غشهد,شهد ایران,بورس,بازار دوم بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,پرورش و نگهداری میوه جات و سبزیجات,-,Shahdiran Inc.,IRO1SHAD0006,SHAD,SHAD1,IRO1SHAD0001,42,4213,1
غکورش,صنعت غذایی کورش,بورس,بازار اول (تابلوی فرعی) بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید روغن های حیوانی و نباتی,-,Kourosh Food Ind.,IRO1KRSH0008,KRSH,KRSH1,IRO1KRSH0001,42,4214,3
